,C1,C4,C6,C7,C5p,T4p,T3p,T5p,S1p,S2p,S3p,C2,C3p,Industry_Bins,Y1,Y2
0,0.030756235600931645,0.6692431749087466,0.3433803341636889,-0.4778471797246648,0.056126741504779545,0.1687418975823473,0.3850697951701976,0.310826218352442,-0.14696978930540014,0.16562812088705833,-0.128062267773236,1.0,0,1,0,1
1,1.2798238678460705,-0.6437257991595595,-1.6456024728970915,-0.7893100068923873,2.4342749613188137,0.2294018849235188,0.15149426178045075,-0.016168371523423236,-1.240880213461505,0.7816329832196589,-0.14767627035038344,0.0,1,1,1,0
2,-0.4311827997136966,0.4105460051179977,-0.6627920830540641,-1.2776843397039128,-0.2310830377714856,0.11814998750711266,0.3959351423900852,1.107679621689568,2.7672088686944307,-0.9742212648335116,0.04464903255941786,1.0,1,1,1,0
3,0.9078284739700164,0.3891346412066703,-0.8038734976194919,-1.226569424197081,-0.27469745251423344,-1.2439388553014636,0.5724529549276591,1.094210456525394,2.0919068016273035,-0.6029159200460844,0.6978290240022285,1.0,1,1,1,1
4,-0.6038381048695647,-1.3104260384022517,0.007763537872727517,1.0265138739363706,-0.02007507037360273,-0.5742815852880742,-0.08571785809420325,-0.3574645249544515,-0.3647044924152101,0.4493838428401101,-0.006420949202185907,1.0,0,3,0,1
5,-0.3665774855688663,-2.01173518457975,-0.13649438785707954,0.2512147893793066,0.8790846767876253,0.20674910275358294,-2.8208048450746745,-0.7710042359507474,-1.0983062693950192,-1.4140492656849182,-0.4594956911226118,1.0,0,2,0,1
6,0.10582094151153362,-0.1034730384668959,-0.5351684196226134,-1.399794426899366,-0.1734740356175565,1.923966017422598,-0.15568811314713568,-0.9004940091144734,0.04467406431346815,-0.7763869302168304,-1.0725778501465326,1.0,1,1,1,1
7,-0.4148105360895728,1.0265522708900163,-0.03344078906251037,-0.11730999166596495,-0.9228030483098594,2.77460061690572,0.08346570548472428,-7.097013697314724,-0.13226651518951738,0.6537463410300582,-0.15061448394658672,0.0,1,1,1,0
8,-0.2738390438965955,-1.1377778255396185,0.3929798921512112,0.4670928696274288,0.5174551600394309,-1.2342898373330549,0.3847795666938171,1.1218916322022698,-0.7600251478761471,-0.12860883597016168,1.4554008669681333,1.0,1,2,1,1
9,-0.18562726538848315,-1.0018927586641764,0.3929798921512112,0.849215379280853,-0.4349661075828301,-1.5992196352729982,-0.10674532279929508,-0.15138224602420391,1.7745810675398124,0.3859789063957035,1.5406717416410218,1.0,0,1,1,0
10,-0.17133206435862286,0.05185369965795762,-0.13806864223998222,-0.11730999166596495,-0.03298168999159897,-1.6727970153672966,0.0779793434148803,-2.272147981626396,0.859864350730865,-0.03543077063311922,-0.5516243536592109,1.0,0,3,0,0
11,-0.288967550575633,0.24875675461309305,-0.21224399292628016,-2.1309778813682105,-0.8172096312447901,-1.1623607942958174,0.14425469603162624,1.5709274461615823,-0.06689532122177304,-0.6274949535378338,0.28823205610186314,1.0,1,1,1,1
12,0.0811314059323273,0.3800963490535289,-1.0480084373325596,-0.7800462522867992,0.249082201639328,0.7860084297225555,-0.6137347294433771,-0.7834338603630638,-0.937358303716442,-0.4592823462714868,0.9012686228356576,1.0,0,1,0,1
13,0.24755089534903524,-0.4259791968769775,-1.0659823309147511,-2.3999153228410472,0.057910543972376126,-1.0245297296846267,0.893619205450548,1.7778925919967494,1.272330931861277,0.8019941390230295,0.615314979363989,1.0,1,1,0,1
14,2.4594076095779025,0.4897613902390259,0.6917769099334843,0.1506599870054598,-0.07015672795811667,-0.2720742139924289,-0.19021647659972435,-0.3287486936422075,0.07634766477320865,1.5260570726593523,-0.7911246929480746,1.0,0,1,1,1
15,1.0946914625168722,-2.8751197391739485,0.26535622871976045,0.8719601400324067,1.8271117010913351,1.0707010713078178,-0.5181948713189926,-2.1336733778084134,0.1561730532997597,-1.546330735056311,-1.0827452700218116,1.0,0,2,1,1
16,0.06866395062942372,-0.222640946587682,0.4869858493193152,0.9526184631485678,-1.2592350415506068,-1.5128764070996883,-0.2619606348854884,0.05955135357402235,0.2520741431292318,-1.52567183791971,0.5462210768782214,1.0,0,3,0,1
17,-0.6591411985879103,-0.4259791968769775,0.26535622871976045,0.6387043066428345,-1.022627640782446,0.04663580631984568,-1.059818720446871,0.1990328488765416,0.6596984612381119,0.9988990440316138,0.16721037862840946,1.0,0,1,1,1
18,-0.39858752145756304,0.909286893186692,0.015854408208487554,0.16243342495810184,1.4822352227050712,-0.2332773217315013,0.6332919441782925,-1.6856830312410298,-0.7054351129865294,-1.3087433809106064,-1.0338770352670759,1.0,0,1,1,1
19,0.8914618561195627,-0.6233237581188473,-0.6627920830540641,0.017700033908931736,0.026017732501358685,-1.4983240142855918,-0.4682796884279392,-1.9857603730335465,-0.4070804218500474,-0.7980682772958545,-1.4218910073798383,1.0,0,3,0,1
20,0.6003368595691573,1.1702301537879132,-0.30121630439338165,-0.11730999166596495,0.4841579849673768,-0.03634866542052621,0.3128441714818259,0.4658322052421107,-0.20228063264422555,0.3863287518394083,0.6551371443138874,1.0,1,1,1,0
21,-0.6405103621271896,1.4418661361069565,0.2918726391000029,1.818737088918977,0.34292940766782065,-0.4358026965341348,-0.5752338716491933,-0.5311959502492496,-0.7145712799483583,-1.5317828286034052,-2.2427780042657486,1.0,0,1,0,1
22,-0.8365737875131054,-0.15174729543941104,-0.9615891008363372,-0.3648453419609093,-0.492530558925775,-1.3222031121563438,0.09977054608712516,-0.5648191830740997,-0.4298188626735962,1.6352719584908286,1.1507148961064702,1.0,1,2,0,1
23,-0.4148105360895728,0.878244743850021,-0.6627920830540641,-2.2487591637039377,0.05196133265141212,-0.3300390105792126,0.5229229001002617,0.8013392676620514,1.7785889438746731,-1.1106249051754145,1.3122364030009035,1.0,1,1,1,1
24,-0.2588360872194222,-0.2845626244094654,-0.21224399292628016,-1.4905064354187103,-0.4739229628598718,0.9984017239721767,-0.02838247906930012,0.3936991320673592,1.1185157930711231,-1.1291217918834031,-0.17102809941706149,1.0,1,1,0,1
25,-0.6779747706269023,-0.35301382237990936,-0.5351684196226134,-1.6564855545486254,0.18903305917050345,-0.3653885844050143,0.13967454184112355,0.7038763921993325,-0.3150084984558085,0.7052931044388188,1.2799933097534422,1.0,1,1,1,1
26,2.4594076095779025,-1.3791538466780977,-0.4186571433409987,-0.16666588735885327,0.2887167233069971,0.6582491550337658,0.8560092876447791,0.6566463748339183,0.8380544765956376,-0.8728102792031742,1.9341631270304551,1.0,0,1,1,1
27,-1.5540240545813606,0.5667900159213339,1.7364364979889209,0.6046136461215045,-0.9453889721523204,0.07554408083243681,-7.664680443403069,0.2728914895985586,-1.3939303258374072,1.0644481033644742,-0.05445976222996622,1.0,1,1,0,1
28,-0.08782585043102126,0.8725084204967679,0.07838992120006266,0.7503109698455175,0.4418224410410145,0.7260370817430876,0.00645612505247366,-0.3534942440020281,0.8566560132941552,0.051844589327617485,-0.4993075890473185,1.0,0,3,1,1
29,-0.6970159959897396,-0.7240540428002996,0.5094911684328282,-0.9276372493838844,-1.1067590362487876,0.9654741931354258,0.4637118786712008,0.02412197176053317,1.6309084195631514,-0.10685715676655533,0.7207019981243271,1.0,1,1,1,1
30,-1.4906728195891383,-1.3791538466780977,0.12427481415433506,0.4136655688111816,0.1088313932393626,0.3587091321169445,0.06967312650782373,0.07791167529655893,-0.20490191719701809,-1.5153315088065011,-0.4937319938148639,1.0,0,1,1,0
31,-0.5327287478772624,-1.2971318933390488,0.0931794395696215,-0.4096836010639414,1.087163682540937,0.737675945570687,-0.920559952325788,-0.4665978711115256,-0.4638022535716685,-1.0595685733812759,-1.9224068942380563,1.0,1,2,0,1
32,-0.5502370650344024,0.4105460051179977,-1.923638842778932,-0.6142755731096778,0.8767252765314779,-1.3521310355004434,-0.2810351047780657,0.2463256046112993,0.7634803452826201,-0.843554592051973,0.6394827701697172,0.0,0,1,1,1
33,2.1318860380051485,2.402988047956004,1.6526569676370917,-0.3351750317105025,-0.16087688173748474,-0.8580810045604677,0.6905788246688791,0.4966129315573099,-0.11119434379354652,0.7925699254495439,1.0714475762382087,1.0,1,1,0,1
34,-1.9589384732146684,0.2783281416444852,-0.6399604585633609,0.2119066969208535,0.3005993136786962,1.0904271721694123,0.3959780593829669,0.4536696597391085,-0.3173434056729132,0.27367467685637825,0.6349081414704321,1.0,1,1,0,0
35,-0.3665774855688663,-0.6137404669171104,-0.7492114195502864,-0.5953318840986296,-0.0708178358703291,-0.6431358593427302,0.16385023096075418,0.2573680029648355,-0.2905126100889956,-0.7419927411048003,-0.6125333817531092,1.0,0,2,0,1
36,0.1661668278850553,1.5172147652378998,0.4495331627958812,-0.6426783692019311,0.5713010803338103,0.03261185801150805,0.4350018534875199,0.6235718329324116,-0.6523567670573095,0.4719375437075756,0.23830050972544184,1.0,0,1,0,1
37,-0.4812261223462153,0.2718964590357817,0.8947075227113166,-0.4634426999717211,-0.2979415310911318,0.35798835680487995,0.14547113436168874,-0.5350826900638899,-0.016876925195783123,-0.8028580990210564,-1.2903270422723951,1.0,1,1,0,1
38,0.4627095625187261,0.9104038641844504,-0.30420333054072346,0.8854067471275306,-0.034879535747108205,-0.7112565563302503,-0.11262986696800205,-0.9134365694844288,-0.3614100366887821,-0.36082676797773977,1.5578770229313454,1.0,0,2,0,1
39,-0.6405103621271896,1.5333126912802548,-0.3639950652717933,-0.6962894016947954,0.13730729834346786,0.2832881272867689,-0.4570238778587138,0.3085862901754491,-0.3365361293127657,-1.6276879380860168,-0.8103600263975819,1.0,0,2,0,1
40,-2.400543499174564,-0.0860158396608072,2.9360411621162243,2.3357184849626225,-0.5805468811608359,1.7290286499922534,-0.3318198698780299,0.1516446004848266,-0.16721613479089256,-0.15537874328783535,-1.7000053280579246,1.0,0,3,0,1
41,-0.007936403736350104,-0.8494566759599739,-0.09042954271561866,-0.523525818905263,-0.8059812395859521,-0.4236539351281153,-0.21068837307249266,-0.6608951475482715,-0.8461977919964127,-0.04731823177275301,0.21410743777461305,1.0,0,3,1,1
42,-1.6200723150717735,0.6748888316760653,0.0477376993869352,0.9980665293374582,-0.98997924239941,0.5365346983932181,0.5967877174498483,-0.2703637023400016,0.4377554612542569,1.6730367747441943,0.9097537397397496,1.0,0,1,0,1
43,-0.10148281717370533,-0.4291382316558891,0.6522453314563889,-0.11730999166596495,-0.3297230532983345,-0.818058009534873,0.2304385995376257,0.528705063165486,0.6481782970891596,0.8191029479000086,0.039849788104504284,1.0,0,2,1,1
44,0.42154634552120784,-0.25548158082840705,-0.2389215983862428,-0.32558696553262345,0.3792899340688113,0.4169597871162024,-1.2894236836587112,-0.2373177635843981,-1.2662357226051857,0.0916015981371274,-0.0378350407299332,1.0,1,2,1,0
45,1.0111403950844453,-0.3803081495637886,-0.7744429729952872,-0.11730999166596495,-0.21274074901172704,0.10270959936726792,-0.1801547687696831,1.1271565771796392,-0.4011078533015752,0.1940532405021524,0.5199601956243004,1.0,1,1,1,1
